"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day7 post-infection vs control Lung tissue experiments from ten independent studies (GSE40824, GSE40827, GSE49262, GSE49263, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE68820) and two strains (SARS-CoV MA15, icSARS-CoV). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day7 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."""		
		
Gene	Specificity	Score Ave
Ckap4	9 out of 11	27.35033443
Etv6	10 out of 11	27.36720927
Ttc39c	10 out of 11	27.37190147
Tmem252	8 out of 11	27.3761206
C2	10 out of 11	27.42660307
Lsm2	10 out of 11	27.44255125
Tmsb10	11 out of 11	27.58497133
Cstf2	11 out of 11	27.73334957
Trim25	9 out of 11	27.77427145
Snx10	10 out of 11	27.80620702
Gins3	11 out of 11	27.80849802
1110038B12Rik	10 out of 11	27.8151657
A_52_P645122	8 out of 11	27.83575435
Col6a3	10 out of 11	27.84045968
Wdr76	8 out of 11	27.90474645
BC021614	8 out of 11	27.94118846
Gpr183	8 out of 11	27.97329197
Rbl1	10 out of 11	27.99450538
Tnfrsf11a	10 out of 11	28.01137233
Snrpa	10 out of 11	28.03734071
A_52_P555089	11 out of 11	28.070771
Oas1e	10 out of 11	28.10986621
Hist2h4	10 out of 11	28.18153385
Sfn	8 out of 11	28.19999502
Prrx2	7 out of 11	28.24737957
Cxcl12	8 out of 11	28.27197077
Fmnl1	8 out of 11	28.30930478
Stat2	8 out of 11	28.32458283
Entpd7	10 out of 11	28.32972962
Wisp1	7 out of 11	28.34149245
Cep97	11 out of 11	28.37228934
ENSMUSG00000068346	10 out of 11	28.41442179
Hist1h4a	10 out of 11	28.43975576
Rnf149	10 out of 11	28.46455558
Susd3	9 out of 11	28.48845312
Polh	11 out of 11	28.57780649
Ppp1r18	10 out of 11	28.58018223
P2ry6	10 out of 11	28.62500069
Unc13a	9 out of 11	28.65160777
Ptx3	8 out of 11	28.67214984
Ffar2	10 out of 11	28.71079621
H2-Q5	10 out of 11	28.7222126
Calm3	10 out of 11	28.72270995
A_52_P432937	11 out of 11	28.76356305
Kcnj10	9 out of 11	28.80260929
Dennd1c	7 out of 11	28.92297372
9130017N09Rik	8 out of 11	28.9376951
Gvin1	9 out of 11	29.04158876
Ahcy	11 out of 11	29.06275978
Tal2	7 out of 11	29.07547989
Slbp	10 out of 11	29.0790974
Pfn1	9 out of 11	29.09715017
Spock2	10 out of 11	29.18812252
Fam105a	11 out of 11	29.2344895
Mm.37727	9 out of 11	29.29981503
Itgb2	9 out of 11	29.30153074
Ass1	10 out of 11	29.36872856
Gcnt1	10 out of 11	29.38462004
4932415M13Rik	8 out of 11	29.3870747
Eif4e2	10 out of 11	29.4206802
Litaf	10 out of 11	29.48166112
Ube2l3	10 out of 11	29.49199774
Alg8	10 out of 11	29.49597844
Tubb5	10 out of 11	29.52442405
Ndnf	9 out of 11	29.63517734
Csf2rb2	10 out of 11	29.64961899
Arhgap19	9 out of 11	29.66546349
Cd53	8 out of 11	29.68698103
Fam3b	9 out of 11	29.68720236
Ltb	8 out of 11	29.73593506
Kng1	8 out of 11	29.76756998
Sh3bp2	10 out of 11	29.79549762
Jakmip1	8 out of 11	29.82354271
Mm.245776	10 out of 11	29.83913261
Steap4	8 out of 11	29.84499264
Ccl9	9 out of 11	29.87810762
Cd4	9 out of 11	29.92100148
Tmem37	9 out of 11	29.92639077
Samsn1	9 out of 11	29.99262126
Hist1h1e	11 out of 11	30.01407011
Hat1	11 out of 11	30.01441846
2610018G03Rik	10 out of 11	30.03404385
Zdhhc15	10 out of 11	30.07139494
Apobec3	10 out of 11	30.10082311
Adar	11 out of 11	30.14747084
Tfdp1	11 out of 11	30.15215718
Cstb	10 out of 11	30.1938907
Rundc3b	9 out of 11	30.21461967
Hist1h4d	10 out of 11	30.25836539
Myo5a	10 out of 11	30.27051612
Arsi	10 out of 11	30.3450439
Nubp1	10 out of 11	30.42306862
Ikbke	10 out of 11	30.49508161
Casp1	9 out of 11	30.55328087
Acap1	8 out of 11	30.57486568
Capn6	10 out of 11	30.63739423
A_52_P351116	8 out of 11	30.63909724
Haus4	11 out of 11	30.70063106
Sh3pxd2b	10 out of 11	30.70462701
Acp2	10 out of 11	30.72593657
Aim1	11 out of 11	30.7509089
Fut7	10 out of 11	30.75993344
Itgal	8 out of 11	30.77697967
Znf41-ps	10 out of 11	30.8029624
Mgat4a	10 out of 11	30.8278641
Mettl21d	11 out of 11	30.85285775
Gyk	10 out of 11	30.87474102
Col2a1	8 out of 11	30.88020716
Ddx58	10 out of 11	30.95617456
Mex3a	10 out of 11	31.0433999
Rpa2	11 out of 11	31.04566828
Lrrc4	8 out of 11	31.08714964
Nfatc2	9 out of 11	31.13011036
Casp4	10 out of 11	31.13611968
Ccdc18	9 out of 11	31.17441801
Lpcat2	10 out of 11	31.19423165
Sh3kbp1	11 out of 11	31.32597839
Xrcc3	10 out of 11	31.40537785
Klhl25	10 out of 11	31.41671925
E2f3	10 out of 11	31.42443456
Fam49b	10 out of 11	31.43854452
Arhgap30	9 out of 11	31.44707186
Fxyd5	10 out of 11	31.5907274
Cenpq	9 out of 11	31.64001789
Id2	10 out of 11	31.64103499
LOC676708	7 out of 11	31.65408816
Slamf1	7 out of 11	31.66002926
Fbn1	10 out of 11	31.71419687
Hn1	11 out of 11	31.7453387
Lhfpl2	10 out of 11	31.76130255
Nrm	10 out of 11	31.78945263
Tmem171	8 out of 11	31.80202864
Lancl3	10 out of 11	31.8047591
Tnfrsf14	9 out of 11	31.80633705
Slc35f2	9 out of 11	31.82159312
Fgd3	10 out of 11	31.8850232
Mlf1ip	10 out of 11	31.88843855
Rasgrp1	9 out of 11	31.89316075
Armc7	9 out of 11	31.93219887
Zpbp2	10 out of 11	31.95345263
Arl4c	10 out of 11	32.03416201
1600014C10Rik	10 out of 11	32.09154694
Lta	10 out of 11	32.16232853
Spic	7 out of 11	32.25029502
Tfpi2	8 out of 11	32.25059378
Rap2b	10 out of 11	32.25319646
Coa5	10 out of 11	32.26464253
Ifi30	10 out of 11	32.26699401
Pold3	11 out of 11	32.33939457
Rsbn1l	10 out of 11	32.3609205
Sp110	11 out of 11	32.40509172
A_52_P510790	11 out of 11	32.52208085
Cd109	7 out of 11	32.5809432
Clec4d	8 out of 11	32.59860867
Hist4h4	10 out of 11	32.71732603
Mlec	10 out of 11	32.73892865
Tnfsf14	10 out of 11	32.8618622
Fam111a	11 out of 11	32.88918227
Gpr162	7 out of 11	32.91134907
Dclk1	10 out of 11	32.91680604
Il21r	8 out of 11	32.95949772
Bcl3	9 out of 11	33.01220863
Blm	10 out of 11	33.0350494
H2afj	11 out of 11	33.07320229
Zmynd15	10 out of 11	33.07961034
Tonsl	10 out of 11	33.08875075
Efcab11	9 out of 11	33.09927608
Leprotl1	11 out of 11	33.20287134
Hsh2d	11 out of 11	33.22516729
Plekhg4	9 out of 11	33.23136439
Evi2b	10 out of 11	33.26316366
Plau	10 out of 11	33.3228547
Bid	10 out of 11	33.35603329
Col5a1	9 out of 11	33.36140635
Myc	11 out of 11	33.3686676
ENSMUSG00000076846	7 out of 11	33.37477762
AK089297	8 out of 11	33.39399165
A_52_P657123	11 out of 11	33.47069484
Lin9	11 out of 11	33.48315374
Sp100	11 out of 11	33.49050007
Podnl1	9 out of 11	33.52354599
Dnmt1	11 out of 11	33.54534557
Csprs	11 out of 11	33.56120687
Gm1966	11 out of 11	33.67483341
Ppm1j	11 out of 11	33.67738695
Tubb6	10 out of 11	33.69163917
Lhx2	9 out of 11	33.69588496
Smc4	11 out of 11	33.86424464
Hn1l	10 out of 11	33.88357419
Cybb	10 out of 11	34.0194503
Sdad1	10 out of 11	34.04235896
Atad5	10 out of 11	34.12602011
H2-M2	11 out of 11	34.20098496
Cd68	9 out of 11	34.21434526
Gm8995	10 out of 11	34.26291189
Rfc3	11 out of 11	34.26839002
ENSMUSG00000076824	8 out of 11	34.31115767
Cd276	10 out of 11	34.33184386
Nckap1l	11 out of 11	34.33358914
Fam169b	9 out of 11	34.33406693
Eif2ak2	9 out of 11	34.43019237
Nfkbie	9 out of 11	34.50340162
Il10	8 out of 11	34.66143532
Pik3cd	10 out of 11	34.69041227
C1qtnf6	9 out of 11	34.72622451
Speer6-ps1	7 out of 11	34.77464977
Nfil3	9 out of 11	34.81948445
Apbb1ip	11 out of 11	34.83175662
Il2rg	10 out of 11	34.97407895
Wdr95	8 out of 11	35.04709738
Pcna	11 out of 11	35.05330564
Sct	9 out of 11	35.06246724
Tespa1	9 out of 11	35.07724494
Il4i1	10 out of 11	35.08988491
Tmem106a	10 out of 11	35.09385954
Fermt3	10 out of 11	35.14182053
Socs3	10 out of 11	35.18398968
Pld4	9 out of 11	35.22484293
Ctla4	8 out of 11	35.23776698
Samhd1	10 out of 11	35.27385765
Igh-VJ558	8 out of 11	35.28604185
Prex1	10 out of 11	35.30079995
Gmnn	10 out of 11	35.34284941
Il10ra	10 out of 11	35.39148211
Lilrb3	10 out of 11	35.40197954
Psmb9	10 out of 11	35.41567295
Glipr1	10 out of 11	35.4383416
Slc7a5	10 out of 11	35.45478473
Clec4b1	10 out of 11	35.45501311
Bean1	7 out of 11	35.55022097
Lacc1	10 out of 11	35.55537676
Sidt1	9 out of 11	35.59851027
Arid5a	9 out of 11	35.64141581
Rab3il1	10 out of 11	35.64903745
Slc39a14	8 out of 11	35.70246548
Cd69	9 out of 11	35.73952852
Gpr35	10 out of 11	35.75784703
Ctsk	8 out of 11	35.75858795
Klhl6	11 out of 11	35.77628546
Inhba	8 out of 11	35.78714663
Prf1	10 out of 11	35.80862095
Oas1d	8 out of 11	35.85899018
Ddx39	11 out of 11	36.10830542
A630081D01Rik	11 out of 11	36.17700354
Recql4	11 out of 11	36.21876638
Parp9	10 out of 11	36.32181008
Tlr6	10 out of 11	36.34681064
3110003A17Rik	11 out of 11	36.37536556
Tmem48	10 out of 11	36.39073115
ENSMUSG00000071289	10 out of 11	36.44914362
Cysltr2	10 out of 11	36.45925131
Cd2	9 out of 11	36.51796558
Pik3r5	10 out of 11	36.53973211
Dock2	10 out of 11	36.55133527
Mb21d1	10 out of 11	36.56084045
9130206I24Rik	11 out of 11	36.62002836
Cyp7b1	10 out of 11	36.66439407
Fam71b	8 out of 11	36.68025524
Myo1f	10 out of 11	36.68317062
Fscn1	10 out of 11	36.70808625
Cmtm7	10 out of 11	36.72367971
Arg1	7 out of 11	36.72769217
Cdca7	11 out of 11	36.74959356
Dctpp1	11 out of 11	36.83322596
Cd180	10 out of 11	36.84474913
Mm.380833	10 out of 11	36.85541302
Mcm4	11 out of 11	36.85996237
Ikzf3	11 out of 11	36.86384395
Itgb6	10 out of 11	36.91880495
E2f1	10 out of 11	36.9484733
H2-K1	10 out of 11	36.97441292
Kremen2	10 out of 11	37.04553421
Gjb5	8 out of 11	37.05262013
Lgmn	10 out of 11	37.1357257
Ada	10 out of 11	37.19757588
Marcksl1	11 out of 11	37.21275273
Fgl2	10 out of 11	37.27352039
Lox	7 out of 11	37.34092787
Slc29a3	10 out of 11	37.40861143
Adora2a	10 out of 11	37.51361611
Syt12	9 out of 11	37.58926557
A_52_P533673	8 out of 11	37.63333003
Gimap9	11 out of 11	37.6713172
Cxcl3	8 out of 11	37.72382039
Snx20	11 out of 11	37.72441477
Evi2a	9 out of 11	37.76320905
Slc28a2	11 out of 11	37.77081347
Ncf4	9 out of 11	37.78978748
Lig1	11 out of 11	37.82308666
H2-Bl	11 out of 11	38.04633384
Acp5	9 out of 11	38.08030216
Gm4759	9 out of 11	38.08967721
Thbs2	7 out of 11	38.09225518
Ppa1	9 out of 11	38.10857981
Arhgdib	10 out of 11	38.13331585
Ppp2r5c	10 out of 11	38.13510267
Igsf6	10 out of 11	38.1495166
Fam107b	11 out of 11	38.16504072
Klra2	10 out of 11	38.17962329
Bcl2l15	9 out of 11	38.24370192
Prim2	11 out of 11	38.28925344
A530032D15Rik	9 out of 11	38.32356896
Gm8096	10 out of 11	38.40368005
Batf3	10 out of 11	38.43647553
Bak1	10 out of 11	38.49733975
Cdkn1a	9 out of 11	38.49869142
Pik3cg	11 out of 11	38.50037986
Klrg1	8 out of 11	38.52694332
Fxyd4	8 out of 11	38.67890419
Rhoh	9 out of 11	38.70541365
Trex1	10 out of 11	38.76233202
Tbc1d10c	9 out of 11	38.87630108
Cit	11 out of 11	38.9318774
Cpxm1	10 out of 11	38.93254959
Lsm11	11 out of 11	38.93287895
Lcp1	11 out of 11	38.93765233
Arhgap9	10 out of 11	39.00240518
Dnajc15	11 out of 11	39.16783068
Lat2	10 out of 11	39.18687418
Dera	10 out of 11	39.22272109
Sirpb1a	9 out of 11	39.29604146
Bcl2a1c	9 out of 11	39.35491799
Igf1	9 out of 11	39.35909349
1-Sep	10 out of 11	39.39801508
Clec4a3	10 out of 11	39.44766534
Pmf1	11 out of 11	39.61077315
Rab8b	10 out of 11	39.61614331
4930422G04Rik	11 out of 11	39.64100608
Mmp13	9 out of 11	39.65576819
4930599N23Rik	10 out of 11	39.67938171
Cd84	10 out of 11	39.71912066
H2-T10	10 out of 11	39.72235061
D430020J02Rik	10 out of 11	39.7570373
Mcm7	10 out of 11	39.77517569
Ggt1	10 out of 11	39.87955474
Sytl3	10 out of 11	39.94518356
Casp3	11 out of 11	39.94851135
Mmp8	8 out of 11	39.95899806
1700122O11Rik	8 out of 11	39.98950873
Trpm2	10 out of 11	40.05486654
Lama1	8 out of 11	40.06608055
ENSMUST00000096862	10 out of 11	40.12036517
Nek2	11 out of 11	40.14799094
Ddx60	10 out of 11	40.1668169
Fcgr3	10 out of 11	40.17087252
Sirpb1b	10 out of 11	40.18379542
Trav5-4	10 out of 11	40.43873397
Adamts2	10 out of 11	40.47962494
Ppfia4	10 out of 11	40.49656012
Lrmp	11 out of 11	40.51707257
Col3a1	10 out of 11	40.59048139
1300002K09Rik	10 out of 11	40.651898
Gimap3	8 out of 11	40.70463315
Glrx	10 out of 11	40.7124532
Edem1	11 out of 11	40.75986423
Clec7a	10 out of 11	40.88778101
Brca2	11 out of 11	40.89459861
Laptm5	11 out of 11	40.91329705
Poc1a	11 out of 11	40.96208012
Supt3h	11 out of 11	41.05614534
Pkmyt1	11 out of 11	41.0600541
Sla	11 out of 11	41.17188199
5430427O19Rik	10 out of 11	41.17943467
Polq	10 out of 11	41.28231603
Mpeg1	10 out of 11	41.28454835
Ctss	10 out of 11	41.33319451
Rad18	11 out of 11	41.34909116
H2-Q10	10 out of 11	41.40660255
Soat2	9 out of 11	41.42474121
Lst1	9 out of 11	41.57615089
Kpna2	10 out of 11	41.58967161
Ccl20	10 out of 11	41.59644518
6-Sep	10 out of 11	41.69701806
Prkcq	10 out of 11	41.71079381
Lax1	9 out of 11	41.77699094
Mmp10	7 out of 11	41.78399321
Cyth4	10 out of 11	41.89206055
Lime1	11 out of 11	41.92896033
Lrdd	11 out of 11	42.04344965
Gpr15	9 out of 11	42.10257271
Cngb3	7 out of 11	42.23297446
Fn1	10 out of 11	42.24096473
Rcc1	11 out of 11	42.26378236
Sash3	10 out of 11	42.27895324
Slc15a3	10 out of 11	42.29942216
Il2ra	9 out of 11	42.30864748
A2m	9 out of 11	42.44732673
Cdc7	11 out of 11	42.45699082
Zc3h12d	10 out of 11	42.50036237
9330175E14Rik	9 out of 11	42.64711325
AK018014	9 out of 11	42.77619637
9930013L23Rik	8 out of 11	42.78216765
Pola1	11 out of 11	42.89180081
Itgb7	10 out of 11	42.95455632
Hist1h4i	10 out of 11	43.28685118
Parvg	10 out of 11	43.49712367
Tlr1	10 out of 11	43.52200338
Tgm1	10 out of 11	43.53226063
AF251705	10 out of 11	43.59702885
Tuba1c	11 out of 11	43.68459171
Il12b	10 out of 11	43.72043997
Arrb2	11 out of 11	43.72270925
Prss22	10 out of 11	43.75932867
Lgals1	11 out of 11	43.82167729
Rnf213	11 out of 11	43.91594775
Clmp	10 out of 11	43.99054927
Was	11 out of 11	44.00290398
Klrd1	9 out of 11	44.04955231
Tnfrsf1b	10 out of 11	44.06099959
Nasp	11 out of 11	44.23216434
Mcm6	10 out of 11	44.26014189
Batf2	9 out of 11	44.34825197
Cxcl16	10 out of 11	44.36738451
Basp1	10 out of 11	44.57961963
Nlrc5	10 out of 11	44.66607495
Wfdc3	11 out of 11	44.66829454
Ccdc88b	11 out of 11	44.66962917
Tgtp1	9 out of 11	44.80611006
Zc3hav1	11 out of 11	44.8514992
Runx2	11 out of 11	44.85767521
Aadac	8 out of 11	44.88040647
Gimap5	11 out of 11	44.92401747
Gbp4	9 out of 11	44.95481961
Cmpk2	10 out of 11	44.99807314
Ifi27l2b	8 out of 11	45.03275666
Gla	10 out of 11	45.11156153
H2-T22	10 out of 11	45.13904326
Rnf19b	10 out of 11	45.19631544
Fkbp5	9 out of 11	45.20308568
Slfn3	10 out of 11	45.23036179
Impa2	11 out of 11	45.28265053
Apol7a	10 out of 11	45.28528275
A_51_P178411	11 out of 11	45.34909731
Prss16	10 out of 11	45.3762749
Nmral1	11 out of 11	45.50591706
Slc16a6	10 out of 11	45.72258634
Def6	11 out of 11	45.7407967
Oas1b	11 out of 11	45.82889378
Hpgds	9 out of 11	46.15034618
Kcnab2	10 out of 11	46.18585139
Pkn3	10 out of 11	46.18631759
Itgam	10 out of 11	46.25067596
Cxcl1	9 out of 11	46.30638949
Kif18a	11 out of 11	46.33462602
Cd7	10 out of 11	46.42950751
Mm.375686	9 out of 11	46.47998635
Il18rap	11 out of 11	46.48993442
Ptprc	11 out of 11	46.77873392
Syce2	11 out of 11	46.80834924
Hcls1	11 out of 11	46.85209219
Mm.327218	11 out of 11	46.8679596
Atad2	11 out of 11	46.97834457
Tnfrsf9	10 out of 11	47.00738385
3200002M19Rik	11 out of 11	47.06033273
Phf19	10 out of 11	47.11768799
Ifi47	10 out of 11	47.18103641
Ccr2	11 out of 11	47.20115952
Cd274	9 out of 11	47.22525871
Rtp4	11 out of 11	47.24756086
Bst2	11 out of 11	47.27716764
Padi2	11 out of 11	47.33845096
Trim30d	11 out of 11	47.51252449
Pla2g7	10 out of 11	47.63032044
Xlr4b	10 out of 11	47.66752808
Cenpl	11 out of 11	47.69390193
Havcr2	11 out of 11	47.70389389
Tube1	10 out of 11	47.79085242
Fam78a	10 out of 11	47.88791207
Apoc2	9 out of 11	47.89933887
Wfdc18	10 out of 11	47.93449003
Cd300lf	10 out of 11	48.0596554
Rfc4	11 out of 11	48.20278736
Uck2	11 out of 11	48.20720684
Mt2	9 out of 11	48.28100944
BC023105	8 out of 11	48.31377379
Tnfaip8l1	10 out of 11	48.39888036
Oasl2	9 out of 11	48.43260034
Psmb8	11 out of 11	48.43974848
Igtp	9 out of 11	48.48199571
Rasal3	11 out of 11	48.48301061
Med7	10 out of 11	48.4870595
Gzma	10 out of 11	48.49215436
Gbp3	10 out of 11	48.5618542
A_52_P368690	10 out of 11	48.56332178
Phgdh	11 out of 11	48.58085004
Tox	10 out of 11	48.60702953
Fcer1g	10 out of 11	48.62461923
Sema4d	10 out of 11	48.64025033
C130026I21Rik	11 out of 11	48.65058667
Ulbp1	11 out of 11	48.67143426
Gbp2	9 out of 11	48.75690853
Slc26a4	8 out of 11	48.90572111
Bora	11 out of 11	48.91094168
Emr1	10 out of 11	48.93970151
Ptprcap	9 out of 11	49.14708803
Slc11a1	10 out of 11	49.29384381
Tcstv1	11 out of 11	49.40063612
Rfc5	11 out of 11	49.40755653
Gbp11	10 out of 11	49.4671626
Nefh	10 out of 11	49.49010244
Tmem173	11 out of 11	49.5435948
Gbp9	9 out of 11	49.57225576
Dok2	11 out of 11	49.69082812
Dppa3	9 out of 11	49.72717652
Rinl	10 out of 11	49.79495167
Clca2	9 out of 11	49.93255879
Gpr55	10 out of 11	49.93624724
S100a14	8 out of 11	49.98239237
Nxpe5	10 out of 11	49.99792662
Prr11	10 out of 11	50.01983096
Selplg	11 out of 11	50.05474994
Ung	10 out of 11	50.17592056
H2-Q8	9 out of 11	50.1763983
Eomes	9 out of 11	50.19967917
A430084P05Rik	11 out of 11	50.20050064
Ptger4	11 out of 11	50.25082635
Zdhhc2	10 out of 11	50.34970577
Dsn1	11 out of 11	50.47566575
Gpnmb	9 out of 11	50.55438472
Grap2	10 out of 11	50.62535455
Ly9	11 out of 11	50.74585646
Panx1	11 out of 11	50.81266898
Mefv	9 out of 11	51.08310963
Xaf1	11 out of 11	51.21300417
Mmp14	10 out of 11	51.23878527
Bcl2a1b	11 out of 11	51.59796912
Rrm1	11 out of 11	51.64491831
Gbp8	10 out of 11	51.67145242
Mafb	10 out of 11	51.78171295
Zbtb32	10 out of 11	51.84406208
4930427A07Rik	11 out of 11	51.9988851
Cotl1	11 out of 11	52.02240989
Tnfrsf4	11 out of 11	52.04713939
Dut	11 out of 11	52.24596613
Gng2-ps1	11 out of 11	52.34698064
Fcgr2b	10 out of 11	52.45479002
Ly86	11 out of 11	52.46453264
Amica1	11 out of 11	52.55328919
1500009L16Rik	11 out of 11	52.64882756
Cd27	10 out of 11	52.6561496
Ccna1	11 out of 11	52.7098525
2810442I21Rik	11 out of 11	52.72869224
Plac8	11 out of 11	52.73960507
Prim1	11 out of 11	52.78016854
Gramd3	11 out of 11	52.80330421
Stat4	10 out of 11	52.91699601
Cd160	10 out of 11	52.93194405
Ipcef1	11 out of 11	53.01449584
Gng2	11 out of 11	53.01571228
Whsc1	11 out of 11	53.21390334
Glipr2	11 out of 11	53.21437326
Tap1	10 out of 11	53.26192202
Ttc39b	11 out of 11	53.28431925
Arhgef39	11 out of 11	53.32967909
Clec4e	9 out of 11	53.36327356
Ticrr	10 out of 11	53.37414169
Itga4	11 out of 11	53.37621322
Hcst	11 out of 11	53.44498051
Slamf6	11 out of 11	53.45816515
Dhfr	11 out of 11	53.61490724
AI662270	10 out of 11	53.71186441
Trim59	11 out of 11	53.75141929
Car13	10 out of 11	53.81475072
Rab37	11 out of 11	53.83301324
Lgals3bp	11 out of 11	53.84698955
Fcho1	11 out of 11	53.94193111
Col1a1	10 out of 11	54.05345256
Irgm1	10 out of 11	54.05858647
Col5a2	10 out of 11	54.06106198
Phgr1	8 out of 11	54.25130673
Socs1	10 out of 11	54.26015872
Mlkl	10 out of 11	54.35023764
Has2	8 out of 11	54.35705577
Diap3	11 out of 11	54.38984443
Prm1	9 out of 11	54.46267683
Il1r2	10 out of 11	54.5297568
Spn	10 out of 11	54.56661899
Lcn2	10 out of 11	54.59724314
Vcan	9 out of 11	54.68980287
Usp18	11 out of 11	54.7303065
Il1rn	10 out of 11	54.8029127
Siglec1	11 out of 11	54.84919495
Apobec1	10 out of 11	55.01459494
Mcm3	11 out of 11	55.01944875
Fen1	11 out of 11	55.02985912
Pole2	11 out of 11	55.08638087
Ripk3	11 out of 11	55.13892779
Ptpn7	11 out of 11	55.23276924
Herc6	11 out of 11	55.34882349
Hist3h2a	11 out of 11	55.34888377
Ccne2	11 out of 11	55.43005492
Cd52	11 out of 11	55.45448688
Trbv1	11 out of 11	55.50051875
AK017340	11 out of 11	55.56277177
Gpr68	10 out of 11	55.59445633
Cd86	11 out of 11	55.65585444
Trim30a	11 out of 11	55.71413453
Pyhin1	11 out of 11	55.79732797
Cd3e	11 out of 11	55.87704424
Klrc2	10 out of 11	56.00390076
Ezh2	11 out of 11	56.13853271
Cd96	10 out of 11	56.39165347
Gzmc	9 out of 11	56.41784787
Clec4a2	10 out of 11	56.45118985
H2afx	11 out of 11	56.45411867
Plk4	11 out of 11	56.46811957
Ncaph	11 out of 11	56.50722497
Mcm2	11 out of 11	56.5930337
Dck	11 out of 11	56.63111794
Atp8b4	11 out of 11	56.64394941
Batf	11 out of 11	56.66252357
Wdhd1	11 out of 11	56.70483078
Ifit3	10 out of 11	56.76740263
Rad54l	11 out of 11	56.85234342
Gm4951	9 out of 11	57.03254273
Darc	10 out of 11	57.0420275
Fancd2	11 out of 11	57.0700817
Tgfbi	10 out of 11	57.1027385
Sfrp1	10 out of 11	57.29294676
A_52_P653054	10 out of 11	57.32315048
BC030867	11 out of 11	57.37111077
Cd48	11 out of 11	57.43440846
Phf11	10 out of 11	57.49561862
Vav1	11 out of 11	57.65871167
Mybl2	10 out of 11	57.71518362
Slfn2	11 out of 11	57.83660368
Gm14446	11 out of 11	57.94192115
Gbp5	9 out of 11	58.18912749
Anln	11 out of 11	58.29186638
Chaf1a	11 out of 11	58.30501542
Cdt1	11 out of 11	58.31722254
Itk	11 out of 11	58.64746262
Clca1	10 out of 11	58.67971422
Creg2	10 out of 11	58.68694497
Iigp1	9 out of 11	58.68934603
Hk3	10 out of 11	58.70062579
Mx2	11 out of 11	58.7373385
Tcstv3	11 out of 11	58.75237776
Lcp2	11 out of 11	58.86176841
A_52_P457376	11 out of 11	58.87708663
Gpr176	10 out of 11	58.92212931
I830012O16Rik	10 out of 11	59.009291
Wfdc17	9 out of 11	59.02132816
Cyfip2	11 out of 11	59.08822591
Gimap7	9 out of 11	59.18161642
Rac2	11 out of 11	59.19855396
Ifi27l2a	11 out of 11	59.20480654
Dbf4	11 out of 11	59.35487381
Hist1h2aa	11 out of 11	59.45128811
Gzmd	11 out of 11	59.45748026
Nrcam	10 out of 11	59.49083202
Cenpn	11 out of 11	59.7337436
Mms22l	11 out of 11	59.74285601
Tnfrsf18	11 out of 11	59.89430317
Crmp1	11 out of 11	60.04785939
Ccdc99	10 out of 11	60.11363385
Cdc25c	10 out of 11	60.19261603
BC055324	11 out of 11	60.23925567
Agap2	11 out of 11	60.334648
Slc7a8	10 out of 11	60.35961274
Bcl11b	10 out of 11	60.53523917
Pask	11 out of 11	60.67410868
Sit1	11 out of 11	60.74422806
Retnla	9 out of 11	60.81942239
Cdc6	11 out of 11	60.82484676
Hist2h2ac	11 out of 11	61.00778558
Nlrc3	11 out of 11	61.10659631
Tcf19	11 out of 11	61.25559475
Lrrc25	10 out of 11	61.26462853
Mm.85388	10 out of 11	61.39938134
Slfn8	11 out of 11	61.51022082
Ccl3	9 out of 11	61.53248791
Arhgap11a	11 out of 11	61.5595222
Ttk	10 out of 11	61.59203588
AW112010	11 out of 11	61.77122358
Zwilch	11 out of 11	61.78971091
Lmnb1	10 out of 11	61.90665789
Fyb	11 out of 11	62.06141797
Clec5a	10 out of 11	62.06409203
Cd247	11 out of 11	62.13825016
Lilrb4	10 out of 11	62.17322599
Cd226	10 out of 11	62.27279718
Gins1	11 out of 11	62.28702422
Il6	9 out of 11	62.32808172
D17H6S56E-5	11 out of 11	62.37106713
Hist1h3a	11 out of 11	62.49297185
Apol9a	11 out of 11	62.9095692
Skap1	11 out of 11	63.00424928
Dhx58	11 out of 11	63.19751979
ENSMUSG00000066002	11 out of 11	63.43957108
Runx3	11 out of 11	63.44179385
Chek1	11 out of 11	63.67955757
Ccl1	9 out of 11	63.75094579
Themis	11 out of 11	63.85142345
Fbxo5	11 out of 11	63.95370522
S100a4	11 out of 11	64.02919621
Gfi1	10 out of 11	64.03966011
Gm12250	9 out of 11	64.16404851
Slfn1	10 out of 11	64.35485203
Eln	10 out of 11	64.50306497
Gas2l3	11 out of 11	64.58364319
Slamf9	11 out of 11	64.63704297
Ch25h	11 out of 11	64.68107954
Ercc6l	11 out of 11	64.73551315
Slfn4	10 out of 11	64.85927178
Cdc45	11 out of 11	64.9146373
Xcl1	11 out of 11	64.91728552
Psat1	11 out of 11	64.92150367
Pstpip1	11 out of 11	65.38777241
Bcat1	9 out of 11	65.40763974
Chtf18	11 out of 11	65.69252615
